原始词语,ABCD,ABDC,ACBD,ACDB,ADBC,ADCB,BACD,BADC,BCAD,BCDA,BDAC,BDCA,CABD,CADB,CBAD,CBDA,CDAB,CDBA,DABC,DACB,DBAC,DBCA,DCAB
排斥异己 ,排斥己异,排异斥己,排异己斥,排己斥异,排己异斥,斥排异己,斥排己异,斥异排己,斥异己排,斥己排异,斥己异排,异排斥己,异排己斥,异斥排己,异斥己排,异己排斥,异己斥排,己排斥异,己排异斥,己斥排异,己斥异排,己异排斥,己异斥排
暴露目标 ,暴露标目,暴目露标,暴目标露,暴标露目,暴标目露,露暴目标,露暴标目,露目暴标,露目标暴,露标暴目,露标目暴,目暴露标,目暴标露,目露暴标,目露标暴,目标暴露,目标露暴,标暴露目,标暴目露,标露暴目,标露目暴,标目暴露,标目露暴
分文未取 ,分文取未,分未文取,分未取文,分取文未,分取未文,文分未取,文分取未,文未分取,文未取分,文取分未,文取未分,未分文取,未分取文,未文分取,未文取分,未取分文,未取文分,取分文未,取分未文,取文分未,取文未分,取未分文,取未文分
定国安邦 ,定国邦安,定安国邦,定安邦国,定邦国安,定邦安国,国定安邦,国定邦安,国安定邦,国安邦定,国邦定安,国邦安定,安定国邦,安定邦国,安国定邦,安国邦定,安邦定国,安邦国定,邦定国安,邦定安国,邦国定安,邦国安定,邦安定国,邦安国定
林林总总 ,林林总总,林总林总,林总总林,林总林总,林总总林,林林总总,林林总总,林总林总,林总总林,林总林总,林总总林,总林林总,总林总林,总林林总,总林总林,总总林林,总总林林,总林林总,总林总林,总林林总,总林总林,总总林林,总总林林
江山如画 ,江山画如,江如山画,江如画山,江画山如,江画如山,山江如画,山江画如,山如江画,山如画江,山画江如,山画如江,如江山画,如江画山,如山江画,如山画江,如画江山,如画山江,画江山如,画江如山,画山江如,画山如江,画如江山,画如山江
甘苦与共 ,甘苦共与,甘与苦共,甘与共苦,甘共苦与,甘共与苦,苦甘与共,苦甘共与,苦与甘共,苦与共甘,苦共甘与,苦共与甘,与甘苦共,与甘共苦,与苦甘共,与苦共甘,与共甘苦,与共苦甘,共甘苦与,共甘与苦,共苦甘与,共苦与甘,共与甘苦,共与苦甘
久病成医 ,久病医成,久成病医,久成医病,久医病成,久医成病,病久成医,病久医成,病成久医,病成医久,病医久成,病医成久,成久病医,成久医病,成病久医,成病医久,成医久病,成医病久,医久病成,医久成病,医病久成,医病成久,医成久病,医成病久
败絮其中 ,败絮中其,败其絮中,败其中絮,败中絮其,败中其絮,絮败其中,絮败中其,絮其败中,絮其中败,絮中败其,絮中其败,其败絮中,其败中絮,其絮败中,其絮中败,其中败絮,其中絮败,中败絮其,中败其絮,中絮败其,中絮其败,中其败絮,中其絮败
承先启后 ,承先后启,承启先后,承启后先,承后先启,承后启先,先承启后,先承后启,先启承后,先启后承,先后承启,先后启承,启承先后,启承后先,启先承后,启先后承,启后承先,启后先承,后承先启,后承启先,后先承启,后先启承,后启承先,后启先承
盗亦有道 ,盗亦道有,盗有亦道,盗有道亦,盗道亦有,盗道有亦,亦盗有道,亦盗道有,亦有盗道,亦有道盗,亦道盗有,亦道有盗,有盗亦道,有盗道亦,有亦盗道,有亦道盗,有道盗亦,有道亦盗,道盗亦有,道盗有亦,道亦盗有,道亦有盗,道有盗亦,道有亦盗
变动不居 ,变动居不,变不动居,变不居动,变居动不,变居不动,动变不居,动变居不,动不变居,动不居变,动居变不,动居不变,不变动居,不变居动,不动变居,不动居变,不居变动,不居动变,居变动不,居变不动,居动变不,居动不变,居不变动,居不动变
同声相应 ,同声应相,同相声应,同相应声,同应声相,同应相声,声同相应,声同应相,声相同应,声相应同,声应同相,声应相同,相同声应,相同应声,相声同应,相声应同,相应同声,相应声同,应同声相,应同相声,应声同相,应声相同,应相同声,应相声同
凄风苦雨 ,凄风雨苦,凄苦风雨,凄苦雨风,凄雨风苦,凄雨苦风,风凄苦雨,风凄雨苦,风苦凄雨,风苦雨凄,风雨凄苦,风雨苦凄,苦凄风雨,苦凄雨风,苦风凄雨,苦风雨凄,苦雨凄风,苦雨风凄,雨凄风苦,雨凄苦风,雨风凄苦,雨风苦凄,雨苦凄风,雨苦风凄
好人难做 ,好人做难,好难人做,好难做人,好做人难,好做难人,人好难做,人好做难,人难好做,人难做好,人做好难,人做难好,难好人做,难好做人,难人好做,难人做好,难做好人,难做人好,做好人难,做好难人,做人好难,做人难好,做难好人,做难人好
遗世独立 ,遗世立独,遗独世立,遗独立世,遗立世独,遗立独世,世遗独立,世遗立独,世独遗立,世独立遗,世立遗独,世立独遗,独遗世立,独遗立世,独世遗立,独世立遗,独立遗世,独立世遗,立遗世独,立遗独世,立世遗独,立世独遗,立独遗世,立独世遗
出水芙蓉 ,出水蓉芙,出芙水蓉,出芙蓉水,出蓉水芙,出蓉芙水,水出芙蓉,水出蓉芙,水芙出蓉,水芙蓉出,水蓉出芙,水蓉芙出,芙出水蓉,芙出蓉水,芙水出蓉,芙水蓉出,芙蓉出水,芙蓉水出,蓉出水芙,蓉出芙水,蓉水出芙,蓉水芙出,蓉芙出水,蓉芙水出
将功补过 ,将功过补,将补功过,将补过功,将过功补,将过补功,功将补过,功将过补,功补将过,功补过将,功过将补,功过补将,补将功过,补将过功,补功将过,补功过将,补过将功,补过功将,过将功补,过将补功,过功将补,过功补将,过补将功,过补功将
言之成理 ,言之理成,言成之理,言成理之,言理之成,言理成之,之言成理,之言理成,之成言理,之成理言,之理言成,之理成言,成言之理,成言理之,成之言理,成之理言,成理言之,成理之言,理言之成,理言成之,理之言成,理之成言,理成言之,理成之言
七老八十 ,七老十八,七八老十,七八十老,七十老八,七十八老,老七八十,老七十八,老八七十,老八十七,老十七八,老十八七,八七老十,八七十老,八老七十,八老十七,八十七老,八十老七,十七老八,十七八老,十老七八,十老八七,十八七老,十八老七
笔走龙蛇 ,笔走蛇龙,笔龙走蛇,笔龙蛇走,笔蛇走龙,笔蛇龙走,走笔龙蛇,走笔蛇龙,走龙笔蛇,走龙蛇笔,走蛇笔龙,走蛇龙笔,龙笔走蛇,龙笔蛇走,龙走笔蛇,龙走蛇笔,龙蛇笔走,龙蛇走笔,蛇笔走龙,蛇笔龙走,蛇走笔龙,蛇走龙笔,蛇龙笔走,蛇龙走笔
从恶如崩 ,从恶崩如,从如恶崩,从如崩恶,从崩恶如,从崩如恶,恶从如崩,恶从崩如,恶如从崩,恶如崩从,恶崩从如,恶崩如从,如从恶崩,如从崩恶,如恶从崩,如恶崩从,如崩从恶,如崩恶从,崩从恶如,崩从如恶,崩恶从如,崩恶如从,崩如从恶,崩如恶从
挂免战牌 ,挂免牌战,挂战免牌,挂战牌免,挂牌免战,挂牌战免,免挂战牌,免挂牌战,免战挂牌,免战牌挂,免牌挂战,免牌战挂,战挂免牌,战挂牌免,战免挂牌,战免牌挂,战牌挂免,战牌免挂,牌挂免战,牌挂战免,牌免挂战,牌免战挂,牌战挂免,牌战免挂
种豆得豆 ,种豆豆得,种得豆豆,种得豆豆,种豆豆得,种豆得豆,豆种得豆,豆种豆得,豆得种豆,豆得豆种,豆豆种得,豆豆得种,得种豆豆,得种豆豆,得豆种豆,得豆豆种,得豆种豆,得豆豆种,豆种豆得,豆种得豆,豆豆种得,豆豆得种,豆得种豆,豆得豆种
长篇累牍 ,长篇牍累,长累篇牍,长累牍篇,长牍篇累,长牍累篇,篇长累牍,篇长牍累,篇累长牍,篇累牍长,篇牍长累,篇牍累长,累长篇牍,累长牍篇,累篇长牍,累篇牍长,累牍长篇,累牍篇长,牍长篇累,牍长累篇,牍篇长累,牍篇累长,牍累长篇,牍累篇长
苦乐不均 ,苦乐均不,苦不乐均,苦不均乐,苦均乐不,苦均不乐,乐苦不均,乐苦均不,乐不苦均,乐不均苦,乐均苦不,乐均不苦,不苦乐均,不苦均乐,不乐苦均,不乐均苦,不均苦乐,不均乐苦,均苦乐不,均苦不乐,均乐苦不,均乐不苦,均不苦乐,均不乐苦
满天星斗 ,满天斗星,满星天斗,满星斗天,满斗天星,满斗星天,天满星斗,天满斗星,天星满斗,天星斗满,天斗满星,天斗星满,星满天斗,星满斗天,星天满斗,星天斗满,星斗满天,星斗天满,斗满天星,斗满星天,斗天满星,斗天星满,斗星满天,斗星天满
心中无数 ,心中数无,心无中数,心无数中,心数中无,心数无中,中心无数,中心数无,中无心数,中无数心,中数心无,中数无心,无心中数,无心数中,无中心数,无中数心,无数心中,无数中心,数心中无,数心无中,数中心无,数中无心,数无心中,数无中心
心怀叵测 ,心怀测叵,心叵怀测,心叵测怀,心测怀叵,心测叵怀,怀心叵测,怀心测叵,怀叵心测,怀叵测心,怀测心叵,怀测叵心,叵心怀测,叵心测怀,叵怀心测,叵怀测心,叵测心怀,叵测怀心,测心怀叵,测心叵怀,测怀心叵,测怀叵心,测叵心怀,测叵怀心
万夫莫开 ,万夫开莫,万莫夫开,万莫开夫,万开夫莫,万开莫夫,夫万莫开,夫万开莫,夫莫万开,夫莫开万,夫开万莫,夫开莫万,莫万夫开,莫万开夫,莫夫万开,莫夫开万,莫开万夫,莫开夫万,开万夫莫,开万莫夫,开夫万莫,开夫莫万,开莫万夫,开莫夫万
怒气冲天 ,怒气天冲,怒冲气天,怒冲天气,怒天气冲,怒天冲气,气怒冲天,气怒天冲,气冲怒天,气冲天怒,气天怒冲,气天冲怒,冲怒气天,冲怒天气,冲气怒天,冲气天怒,冲天怒气,冲天气怒,天怒气冲,天怒冲气,天气怒冲,天气冲怒,天冲怒气,天冲气怒
手到病除 ,手到除病,手病到除,手病除到,手除到病,手除病到,到手病除,到手除病,到病手除,到病除手,到除手病,到除病手,病手到除,病手除到,病到手除,病到除手,病除手到,病除到手,除手到病,除手病到,除到手病,除到病手,除病手到,除病到手
鹰击长空 ,鹰击空长,鹰长击空,鹰长空击,鹰空击长,鹰空长击,击鹰长空,击鹰空长,击长鹰空,击长空鹰,击空鹰长,击空长鹰,长鹰击空,长鹰空击,长击鹰空,长击空鹰,长空鹰击,长空击鹰,空鹰击长,空鹰长击,空击鹰长,空击长鹰,空长鹰击,空长击鹰
民为邦本 ,民为本邦,民邦为本,民邦本为,民本为邦,民本邦为,为民邦本,为民本邦,为邦民本,为邦本民,为本民邦,为本邦民,邦民为本,邦民本为,邦为民本,邦为本民,邦本民为,邦本为民,本民为邦,本民邦为,本为民邦,本为邦民,本邦民为,本邦为民
同声同气 ,同声气同,同同声气,同同气声,同气声同,同气同声,声同同气,声同气同,声同同气,声同气同,声气同同,声气同同,同同声气,同同气声,同声同气,同声气同,同气同声,同气声同,气同声同,气同同声,气声同同,气声同同,气同同声,气同声同
红袖添香 ,红袖香添,红添袖香,红添香袖,红香袖添,红香添袖,袖红添香,袖红香添,袖添红香,袖添香红,袖香红添,袖香添红,添红袖香,添红香袖,添袖红香,添袖香红,添香红袖,添香袖红,香红袖添,香红添袖,香袖红添,香袖添红,香添红袖,香添袖红
人财两失 ,人财失两,人两财失,人两失财,人失财两,人失两财,财人两失,财人失两,财两人失,财两失人,财失人两,财失两人,两人财失,两人失财,两财人失,两财失人,两失人财,两失财人,失人财两,失人两财,失财人两,失财两人,失两人财,失两财人
不可企及 ,不可及企,不企可及,不企及可,不及可企,不及企可,可不企及,可不及企,可企不及,可企及不,可及不企,可及企不,企不可及,企不及可,企可不及,企可及不,企及不可,企及可不,及不可企,及不企可,及可不企,及可企不,及企不可,及企可不
一面之交 ,一面交之,一之面交,一之交面,一交面之,一交之面,面一之交,面一交之,面之一交,面之交一,面交一之,面交之一,之一面交,之一交面,之面一交,之面交一,之交一面,之交面一,交一面之,交一之面,交面一之,交面之一,交之一面,交之面一
零打碎敲 ,零打敲碎,零碎打敲,零碎敲打,零敲打碎,零敲碎打,打零碎敲,打零敲碎,打碎零敲,打碎敲零,打敲零碎,打敲碎零,碎零打敲,碎零敲打,碎打零敲,碎打敲零,碎敲零打,碎敲打零,敲零打碎,敲零碎打,敲打零碎,敲打碎零,敲碎零打,敲碎打零
坐失良机 ,坐失机良,坐良失机,坐良机失,坐机失良,坐机良失,失坐良机,失坐机良,失良坐机,失良机坐,失机坐良,失机良坐,良坐失机,良坐机失,良失坐机,良失机坐,良机坐失,良机失坐,机坐失良,机坐良失,机失坐良,机失良坐,机良坐失,机良失坐
饶有兴味 ,饶有味兴,饶兴有味,饶兴味有,饶味有兴,饶味兴有,有饶兴味,有饶味兴,有兴饶味,有兴味饶,有味饶兴,有味兴饶,兴饶有味,兴饶味有,兴有饶味,兴有味饶,兴味饶有,兴味有饶,味饶有兴,味饶兴有,味有饶兴,味有兴饶,味兴饶有,味兴有饶
从谏如流 ,从谏流如,从如谏流,从如流谏,从流谏如,从流如谏,谏从如流,谏从流如,谏如从流,谏如流从,谏流从如,谏流如从,如从谏流,如从流谏,如谏从流,如谏流从,如流从谏,如流谏从,流从谏如,流从如谏,流谏从如,流谏如从,流如从谏,流如谏从
铸剑为犁 ,铸剑犁为,铸为剑犁,铸为犁剑,铸犁剑为,铸犁为剑,剑铸为犁,剑铸犁为,剑为铸犁,剑为犁铸,剑犁铸为,剑犁为铸,为铸剑犁,为铸犁剑,为剑铸犁,为剑犁铸,为犁铸剑,为犁剑铸,犁铸剑为,犁铸为剑,犁剑铸为,犁剑为铸,犁为铸剑,犁为剑铸
死皮赖脸 ,死皮脸赖,死赖皮脸,死赖脸皮,死脸皮赖,死脸赖皮,皮死赖脸,皮死脸赖,皮赖死脸,皮赖脸死,皮脸死赖,皮脸赖死,赖死皮脸,赖死脸皮,赖皮死脸,赖皮脸死,赖脸死皮,赖脸皮死,脸死皮赖,脸死赖皮,脸皮死赖,脸皮赖死,脸赖死皮,脸赖皮死
胼手胝足 ,胼手足胝,胼胝手足,胼胝足手,胼足手胝,胼足胝手,手胼胝足,手胼足胝,手胝胼足,手胝足胼,手足胼胝,手足胝胼,胝胼手足,胝胼足手,胝手胼足,胝手足胼,胝足胼手,胝足手胼,足胼手胝,足胼胝手,足手胼胝,足手胝胼,足胝胼手,足胝手胼
暗送秋波 ,暗送波秋,暗秋送波,暗秋波送,暗波送秋,暗波秋送,送暗秋波,送暗波秋,送秋暗波,送秋波暗,送波暗秋,送波秋暗,秋暗送波,秋暗波送,秋送暗波,秋送波暗,秋波暗送,秋波送暗,波暗送秋,波暗秋送,波送暗秋,波送秋暗,波秋暗送,波秋送暗
古圣先贤 ,古圣贤先,古先圣贤,古先贤圣,古贤圣先,古贤先圣,圣古先贤,圣古贤先,圣先古贤,圣先贤古,圣贤古先,圣贤先古,先古圣贤,先古贤圣,先圣古贤,先圣贤古,先贤古圣,先贤圣古,贤古圣先,贤古先圣,贤圣古先,贤圣先古,贤先古圣,贤先圣古
天理不容 ,天理容不,天不理容,天不容理,天容理不,天容不理,理天不容,理天容不,理不天容,理不容天,理容天不,理容不天,不天理容,不天容理,不理天容,不理容天,不容天理,不容理天,容天理不,容天不理,容理天不,容理不天,容不天理,容不理天
舐犊情深 ,舐犊深情,舐情犊深,舐情深犊,舐深犊情,舐深情犊,犊舐情深,犊舐深情,犊情舐深,犊情深舐,犊深舐情,犊深情舐,情舐犊深,情舐深犊,情犊舐深,情犊深舐,情深舐犊,情深犊舐,深舐犊情,深舐情犊,深犊舐情,深犊情舐,深情舐犊,深情犊舐
飞龙在天 ,飞龙天在,飞在龙天,飞在天龙,飞天龙在,飞天在龙,龙飞在天,龙飞天在,龙在飞天,龙在天飞,龙天飞在,龙天在飞,在飞龙天,在飞天龙,在龙飞天,在龙天飞,在天飞龙,在天龙飞,天飞龙在,天飞在龙,天龙飞在,天龙在飞,天在飞龙,天在龙飞
恩重如山 ,恩重山如,恩如重山,恩如山重,恩山重如,恩山如重,重恩如山,重恩山如,重如恩山,重如山恩,重山恩如,重山如恩,如恩重山,如恩山重,如重恩山,如重山恩,如山恩重,如山重恩,山恩重如,山恩如重,山重恩如,山重如恩,山如恩重,山如重恩
无牵无挂 ,无牵挂无,无无牵挂,无无挂牵,无挂牵无,无挂无牵,牵无无挂,牵无挂无,牵无无挂,牵无挂无,牵挂无无,牵挂无无,无无牵挂,无无挂牵,无牵无挂,无牵挂无,无挂无牵,无挂牵无,挂无牵无,挂无无牵,挂牵无无,挂牵无无,挂无无牵,挂无牵无
感慨万端 ,感慨端万,感万慨端,感万端慨,感端慨万,感端万慨,慨感万端,慨感端万,慨万感端,慨万端感,慨端感万,慨端万感,万感慨端,万感端慨,万慨感端,万慨端感,万端感慨,万端慨感,端感慨万,端感万慨,端慨感万,端慨万感,端万感慨,端万慨感
诚心实意 ,诚心意实,诚实心意,诚实意心,诚意心实,诚意实心,心诚实意,心诚意实,心实诚意,心实意诚,心意诚实,心意实诚,实诚心意,实诚意心,实心诚意,实心意诚,实意诚心,实意心诚,意诚心实,意诚实心,意心诚实,意心实诚,意实诚心,意实心诚
坚贞不渝 ,坚贞渝不,坚不贞渝,坚不渝贞,坚渝贞不,坚渝不贞,贞坚不渝,贞坚渝不,贞不坚渝,贞不渝坚,贞渝坚不,贞渝不坚,不坚贞渝,不坚渝贞,不贞坚渝,不贞渝坚,不渝坚贞,不渝贞坚,渝坚贞不,渝坚不贞,渝贞坚不,渝贞不坚,渝不坚贞,渝不贞坚
